"TransactionID","CustomerID","Date","BranchID","EmployeeID"
"136228","0","2022-04-19 16:52:34","18",NULL
"136229","0","2022-06-01 16:35:53","17","308"
"136230","0","2022-10-21 18:18:50","5",NULL
"136231","0","2022-01-08 11:43:58","9",NULL
"136232","889","2022-03-14 15:15:58","18",NULL
"136233","0","2022-08-18 18:31:42","4",NULL
"136234","436","2022-04-01 13:56:38","3","279"
"136235","0","2022-12-05 09:02:21","6",NULL
"136236","0","2022-07-05 12:23:09","19",NULL
"136237","1694","2022-04-17 17:28:25","20","181"
"136238","819","2022-07-27 16:15:13","7","363"
"136239","0","2022-01-01 09:46:10","19",NULL
"136240","770","2022-12-05 09:57:16","4",NULL
"136241","1019","2022-03-02 19:10:17","18",NULL
"136242","0","2022-06-11 10:22:08","18","220"
"136243","0","2022-08-15 14:20:19","20",NULL
"136244","0","2022-05-16 17:53:23","6",NULL
"136245","0","2022-09-04 18:07:29","13","32"
"136246","0","2022-10-19 10:05:37","6",NULL
"136247","0","2022-01-19 18:26:20","5",NULL
"136248","0","2022-04-16 13:17:42","3","275"
"136249","0","2022-09-04 16:09:17","20",NULL
"136250","0","2022-05-05 12:38:26","6","257"
"136251","378","2022-01-11 13:37:39","5",NULL
"136252","0","2022-03-08 10:39:09","4",NULL
"136253","0","2022-02-03 17:50:46","1",NULL
"136254","0","2022-11-29 13:16:08","7",NULL
"136255","0","2022-08-07 18:42:41","17",NULL
"136256","0","2022-12-02 14:46:41","6",NULL
"136257","988","2022-10-17 19:16:10","10",NULL
"136258","1486","2022-07-30 15:11:31","17",NULL
"136259","0","2022-01-11 18:38:32","14",NULL
"136260","1203","2022-12-18 18:48:28","9",NULL
"136261","1454","2022-04-08 10:50:28","19",NULL
"136262","1629","2022-06-07 14:31:22","12",NULL
"136263","0","2022-03-22 09:29:28","17",NULL
"136264","1019","2022-04-23 19:58:42","7","354"
"136265","225","2022-06-02 15:18:00","15",NULL
"136266","0","2022-11-14 19:17:55","13","7"
"136267","0","2022-03-22 17:45:32","10",NULL
"136268","0","2022-07-20 14:02:57","3","277"
"136269","0","2022-01-22 16:27:03","20",NULL
"136270","895","2022-05-14 13:38:59","5",NULL
"136271","0","2022-05-12 17:05:53","7",NULL
"136272","262","2022-07-20 19:03:36","13",NULL
"136273","1379","2022-10-15 16:26:44","16",NULL
"136274","0","2022-01-31 13:57:03","18","226"
"136275","0","2022-10-27 18:48:39","7",NULL
"136276","80","2022-12-21 11:43:02","9",NULL
"136277","0","2022-12-28 12:28:54","14",NULL
"136278","0","2022-07-10 11:47:24","7","350"
"136279","0","2022-08-17 11:28:25","17","307"
"136280","0","2022-08-09 12:40:13","17","300"
"136281","0","2022-08-12 19:45:51","8",NULL
"136282","348","2022-02-26 18:25:13","17",NULL
"136283","0","2022-10-19 15:38:09","1",NULL
"136284","0","2022-12-29 17:24:35","10",NULL
"136285","0","2022-08-02 11:10:26","1",NULL
"136286","0","2022-01-29 16:29:19","11",NULL
"136287","0","2022-10-04 15:11:50","11","452"
"136288","537","2022-01-09 15:20:44","17","298"
"136289","732","2022-07-26 14:05:53","20",NULL
"136290","0","2022-07-31 19:31:06","15",NULL
"136291","0","2022-11-13 14:01:42","20",NULL
"136292","0","2022-06-03 10:49:29","1",NULL
"136293","0","2022-08-21 11:24:45","9",NULL
"136294","0","2022-03-09 18:46:59","5",NULL
"136295","0","2022-06-24 15:10:15","4",NULL
"136296","0","2022-11-12 18:28:01","13",NULL
"136297","0","2022-08-18 17:44:27","4",NULL
"136298","0","2022-12-18 16:27:39","14",NULL
"136299","0","2022-09-14 10:42:50","3",NULL
"136300","0","2022-07-18 18:40:20","8","127"
"136301","0","2022-06-17 14:28:38","12",NULL
"136302","0","2022-12-23 09:19:41","15",NULL
"136303","562","2022-02-09 16:46:46","13",NULL
"136304","0","2022-04-11 17:27:08","7",NULL
"136305","0","2022-04-19 17:04:33","12",NULL
"136306","0","2022-09-21 16:57:45","3",NULL
"136307","0","2022-10-30 16:12:37","15",NULL
"136308","383","2022-04-25 13:05:15","13",NULL
"136309","0","2022-01-16 14:39:34","11","450"
"136310","0","2022-03-21 13:00:21","15",NULL
"136311","573","2022-08-30 17:53:57","3",NULL
"136312","0","2022-07-06 19:55:56","3",NULL
"136313","1966","2022-12-22 16:24:01","3","277"
"136314","1476","2022-10-02 14:39:23","17",NULL
"136315","0","2022-09-11 14:00:45","16","418"
"136316","316","2022-10-30 18:29:54","16",NULL
"136317","1280","2022-08-28 15:52:11","1","373"
"136318","0","2022-04-27 11:04:11","13","27"
"136319","404","2022-10-05 15:34:11","8",NULL
"136320","0","2022-04-10 17:25:45","16",NULL
"136321","0","2022-05-14 09:23:39","15","417"
"136322","0","2022-04-23 09:47:41","3",NULL
"136323","0","2022-11-11 17:55:52","1",NULL
"136324","0","2022-10-06 17:37:20","8",NULL
"136325","0","2022-09-17 15:35:42","10",NULL
"136326","0","2022-03-24 14:21:24","3",NULL
"136327","1793","2022-02-17 17:14:16","18",NULL
"136328","0","2022-11-23 14:07:27","10",NULL
"136329","0","2022-12-25 15:39:52","7",NULL
"136330","0","2022-03-20 13:08:49","19",NULL
"136331","0","2022-12-24 18:24:19","16","440"
"136332","0","2022-01-24 09:50:50","15","412"
"136333","0","2022-12-18 17:15:27","18",NULL
"136334","0","2022-06-28 12:31:39","10",NULL
"136335","0","2022-12-17 13:36:41","3",NULL
"136336","0","2022-12-01 15:44:55","18",NULL
"136337","0","2022-01-15 09:54:08","7",NULL
"136338","0","2022-06-16 13:00:58","17","294"
"136339","876","2022-07-03 15:39:38","9","136"
"136340","0","2022-04-30 17:26:33","3","279"
"136341","0","2022-02-19 12:46:45","20",NULL
"136342","0","2022-03-29 14:47:36","1",NULL
"136343","71","2022-04-24 17:50:42","20",NULL
"136344","0","2022-05-03 19:19:08","15",NULL
"136345","0","2022-12-04 16:45:38","1",NULL
"136346","0","2022-01-18 19:48:33","10",NULL
"136347","0","2022-01-08 16:29:06","16",NULL
"136348","0","2022-10-30 19:53:34","19",NULL
"136349","0","2022-04-16 19:22:51","4","42"
"136350","0","2022-10-10 16:26:20","14",NULL
"136351","0","2022-12-11 11:49:03","11",NULL
"136352","0","2022-05-05 09:33:18","2",NULL
"136353","0","2022-03-01 14:19:33","3",NULL
"136354","507","2022-03-03 17:26:36","2","495"
"136355","0","2022-10-10 14:31:21","3","292"
"136356","0","2022-03-18 16:30:36","6",NULL
"136357","0","2022-06-21 12:51:54","9",NULL
"136358","0","2022-08-06 15:15:43","13",NULL
"136359","0","2022-07-05 15:07:12","15","402"
"136360","0","2022-11-17 19:06:32","3",NULL
"136361","1450","2022-06-21 15:49:22","7",NULL
"136362","0","2022-04-30 18:33:25","11",NULL
"136363","0","2022-07-28 12:39:10","12",NULL
"136364","0","2022-01-16 14:15:15","7",NULL
"136365","0","2022-08-12 19:23:22","3",NULL
"136366","1790","2022-06-01 15:10:31","4",NULL
"136367","0","2022-07-10 13:20:46","14",NULL
"136368","185","2022-12-07 11:01:11","17",NULL
"136369","0","2022-07-07 16:08:47","10",NULL
"136370","342","2022-03-01 09:10:35","13",NULL
"136371","0","2022-01-01 18:46:52","4",NULL
"136372","0","2022-07-13 13:55:58","17","306"
"136373","0","2022-08-09 17:28:28","8",NULL
"136374","1326","2022-06-16 14:35:00","14",NULL
"136375","0","2022-02-09 18:20:21","5",NULL
"136376","0","2022-11-09 17:04:18","19",NULL
"136377","382","2022-12-04 16:54:49","3",NULL
"136378","0","2022-09-06 18:59:42","11",NULL
"136379","0","2022-07-04 11:54:43","3",NULL
"136380","0","2022-11-20 16:13:13","9",NULL
"136381","0","2022-10-12 11:37:48","7",NULL
"136382","0","2022-01-21 15:01:59","20",NULL
"136383","1662","2022-09-16 11:08:40","7",NULL
"136384","664","2022-06-14 10:11:08","8",NULL
"136385","1938","2022-04-27 12:32:40","19",NULL
"136386","0","2022-08-28 11:10:04","4",NULL
"136387","0","2022-06-26 19:37:12","14",NULL
"136388","0","2022-07-20 09:16:11","6","260"
"136389","0","2022-11-20 14:15:01","18",NULL
"136390","0","2022-03-07 14:23:33","13",NULL
"136391","0","2022-11-26 16:12:56","3","285"
"136392","0","2022-07-17 17:22:16","12",NULL
"136393","0","2022-09-29 11:53:50","17",NULL
"136394","0","2022-12-23 14:45:08","6","251"
"136395","0","2022-07-14 12:59:20","3","280"
"136396","0","2022-09-20 11:54:53","8","130"
"136397","837","2022-07-28 19:36:16","15",NULL
"136398","0","2022-12-12 17:08:48","10",NULL
"136399","659","2022-01-16 18:07:25","20","185"
"136400","0","2022-06-16 14:41:14","11","446"
"136401","392","2022-09-04 18:31:57","1",NULL
"136402","1194","2022-11-12 18:38:59","13",NULL
"136403","0","2022-10-19 15:22:49","15",NULL
"136404","116","2022-05-03 18:22:24","19","217"
"136405","0","2022-01-31 17:59:40","5","503"
"136406","72","2022-01-31 15:46:06","12","94"
"136407","534","2022-12-02 13:47:06","12",NULL
"136408","0","2022-06-23 15:48:17","14","332"
"136409","0","2022-09-10 17:23:53","19",NULL
"136410","1892","2022-10-08 17:50:46","19",NULL
"136411","1042","2022-04-01 18:19:20","10",NULL
"136412","0","2022-07-09 13:33:05","16",NULL
"136413","224","2022-10-28 19:38:23","17",NULL
"136414","124","2022-09-25 18:14:48","11","458"
"136415","0","2022-09-20 13:58:24","19",NULL
"136416","0","2022-05-25 18:12:21","13",NULL
"136417","0","2022-03-05 19:47:51","4",NULL
"136418","0","2022-08-08 12:50:56","8",NULL
"136419","0","2022-03-14 17:02:03","14",NULL
"136420","0","2022-12-26 12:14:35","4",NULL
"136421","0","2022-12-29 13:16:54","3",NULL
"136422","0","2022-12-03 16:07:18","14",NULL
"136423","0","2022-03-03 11:16:03","5",NULL
"136424","0","2022-04-03 17:22:51","9",NULL
"136425","763","2022-12-28 17:26:32","14",NULL
"136426","0","2022-10-22 14:48:17","19",NULL
"136427","514","2022-04-11 15:42:51","7","363"
"136428","0","2022-09-21 13:16:09","11",NULL
"136429","0","2022-05-11 13:36:34","7",NULL
"136430","954","2022-12-21 13:35:13","13",NULL
"136431","0","2022-02-28 18:15:42","3",NULL
"136432","0","2022-12-22 11:54:35","4",NULL
"136433","310","2022-07-07 13:00:47","2",NULL
"136434","1446","2022-11-25 11:18:03","2","496"
"136435","0","2022-10-24 11:07:58","18",NULL
"136436","0","2022-08-16 19:28:45","20",NULL
"136437","885","2022-12-24 09:22:07","9","160"
"136438","0","2022-11-13 13:12:03","6",NULL
"136439","211","2022-07-16 17:05:40","13",NULL
"136440","0","2022-08-24 13:25:01","3",NULL
"136441","1802","2022-03-09 11:41:12","1",NULL
"136442","0","2022-01-10 12:56:13","1",NULL
"136443","0","2022-11-20 12:45:01","10","471"
"136444","0","2022-12-03 13:43:28","3",NULL
"136445","818","2022-12-19 19:22:18","3",NULL
"136446","0","2022-09-01 10:14:40","6",NULL
"136447","25","2022-05-10 18:15:40","13",NULL
"136448","0","2022-06-12 12:21:53","10",NULL
"136449","0","2022-09-04 14:52:55","17",NULL
"136450","0","2022-10-17 18:38:33","7",NULL
"136451","0","2022-12-05 14:05:52","15",NULL
"136452","456","2022-08-14 16:05:16","11",NULL
"136453","0","2022-09-21 13:21:13","10",NULL
"136454","0","2022-05-30 14:48:43","6","266"
"136455","489","2022-07-22 09:25:47","1",NULL
"136456","0","2022-05-17 17:14:03","9",NULL
"136457","1163","2022-11-09 12:53:40","7",NULL
"136458","0","2022-08-23 18:49:09","15",NULL
"136459","0","2022-09-28 16:51:45","16","435"
"136460","1786","2022-04-04 19:46:01","9",NULL
"136461","1872","2022-04-28 15:15:14","3","289"
"136462","1592","2022-05-15 13:29:32","4","51"
"136463","1740","2022-03-29 13:32:49","3","280"
"136464","1810","2022-10-14 16:57:48","2",NULL
"136465","0","2022-05-26 13:13:33","2",NULL
"136466","0","2022-09-26 15:19:52","8",NULL
"136467","1046","2022-07-20 15:44:56","17",NULL
"136468","507","2022-12-17 18:16:15","7",NULL
"136469","0","2022-04-16 12:02:55","18",NULL
"136470","0","2022-01-21 13:28:12","6",NULL
"136471","0","2022-03-09 18:26:53","14",NULL
"136472","0","2022-07-28 14:06:29","19","203"
"136473","472","2022-12-13 19:14:18","18","234"
"136474","1997","2022-03-25 16:39:10","6",NULL
"136475","0","2022-01-01 18:56:02","19",NULL
"136476","0","2022-08-06 17:58:48","14",NULL
"136477","0","2022-08-10 13:32:29","10",NULL
"136478","973","2022-07-22 19:28:01","20",NULL
"136479","0","2022-06-27 16:28:08","20",NULL
"136480","0","2022-06-18 13:34:16","18","231"
"136481","1246","2022-01-07 10:45:47","19",NULL
"136482","137","2022-05-04 16:44:22","15",NULL
"136483","0","2022-03-04 17:33:51","9",NULL
"136484","0","2022-09-09 10:35:52","3",NULL
"136485","0","2022-07-22 15:33:18","4",NULL
"136486","0","2022-05-24 10:07:43","4",NULL
"136487","1506","2022-08-04 16:42:53","20",NULL
"136488","0","2022-02-27 17:52:16","13",NULL
"136489","0","2022-11-04 13:16:21","4",NULL
"136490","0","2022-04-18 14:15:31","7",NULL
"136491","1334","2022-01-10 11:11:25","8",NULL
"136492","0","2022-02-28 09:05:07","3","269"
"136493","0","2022-06-05 13:21:21","6","259"
"136494","0","2022-11-21 10:30:01","20",NULL
"136495","1605","2022-08-30 11:39:34","20","189"
"136496","0","2022-09-13 14:31:23","13",NULL
"136497","0","2022-12-26 12:05:57","17",NULL
"136498","0","2022-10-13 19:07:43","17",NULL
"136499","907","2022-07-05 09:14:51","14",NULL
"136500","1824","2022-08-22 19:17:14","2",NULL
"136501","0","2022-07-20 14:56:16","9",NULL
"136502","0","2022-05-23 18:43:59","19",NULL
"136503","0","2022-12-30 15:23:48","12",NULL
"136504","0","2022-09-20 15:59:36","8",NULL
"136505","1359","2022-07-27 10:16:06","7","352"
"136506","1289","2022-10-06 15:59:13","3",NULL
"136507","0","2022-11-29 19:21:59","5",NULL
"136508","0","2022-12-15 12:15:22","5",NULL
"136509","0","2022-03-02 18:11:49","17",NULL
"136510","0","2022-02-02 16:28:19","5",NULL
"136511","0","2022-08-27 16:23:20","14","330"
"136512","413","2022-04-29 19:52:14","6",NULL
"136513","0","2022-05-14 15:19:03","17",NULL
"136514","0","2022-04-14 13:36:05","14","325"
"136515","0","2022-04-21 16:34:50","5",NULL
"136516","0","2022-02-28 11:34:39","8",NULL
"136517","91","2022-03-31 18:21:18","8","111"
"136518","0","2022-02-28 09:50:47","17",NULL
"136519","0","2022-01-02 10:25:48","15","405"
"136520","1589","2022-06-21 19:14:15","5",NULL
"136521","0","2022-11-06 13:13:03","4","45"
"136522","0","2022-03-05 17:49:14","12",NULL
"136523","0","2022-04-12 15:03:51","6","252"
"136524","0","2022-05-08 17:15:18","5",NULL
"136525","784","2022-12-29 19:23:50","14",NULL
"136526","519","2022-02-17 16:26:05","3",NULL
"136527","0","2022-08-05 19:31:31","10",NULL
"136528","0","2022-06-27 13:08:35","11",NULL
"136529","0","2022-09-05 16:06:11","16","437"
"136530","700","2022-08-27 18:52:53","9",NULL
"136531","0","2022-06-30 11:25:58","15",NULL
"136532","276","2022-03-25 12:33:59","2",NULL
"136533","0","2022-12-24 10:21:50","8",NULL
"136534","0","2022-06-06 09:19:52","18","232"
"136535","0","2022-12-25 11:55:18","10",NULL
"136536","0","2022-04-15 14:59:26","19",NULL
"136537","0","2022-03-13 18:33:55","16",NULL
"136538","0","2022-01-05 10:48:06","15",NULL
"136539","0","2022-07-17 12:29:46","17","295"
"136540","0","2022-05-06 09:48:44","1","387"
"136541","0","2022-03-12 13:11:03","1",NULL
"136542","0","2022-10-16 15:01:49","18",NULL
"136543","615","2022-10-19 10:34:27","3",NULL
"136544","0","2022-12-17 18:35:05","14",NULL
"136545","388","2022-04-02 10:47:24","5",NULL
"136546","0","2022-02-27 14:54:41","3",NULL
"136547","0","2022-03-22 17:53:33","8",NULL
"136548","0","2022-06-03 19:35:09","4","49"
"136549","0","2022-12-03 10:52:40","7",NULL
"136550","345","2022-04-15 09:16:34","19",NULL
"136551","0","2022-06-11 10:25:01","13",NULL
"136552","1084","2022-10-11 13:21:51","10",NULL
"136553","0","2022-03-06 13:35:26","11","443"
"136554","0","2022-06-18 18:47:07","9",NULL
"136555","0","2022-03-25 15:28:53","18",NULL
"136556","0","2022-12-27 14:23:09","3",NULL
"136557","0","2022-04-26 18:01:02","15",NULL
"136558","766","2022-03-31 18:21:31","5","509"
"136559","0","2022-04-25 15:05:12","1",NULL
"136560","0","2022-03-05 13:25:32","15",NULL
"136561","0","2022-07-14 18:19:17","7",NULL
"136562","178","2022-01-20 09:41:51","15",NULL
"136563","0","2022-05-29 17:08:42","14",NULL
"136564","0","2022-09-30 09:59:51","17",NULL
"136565","0","2022-12-02 16:29:56","6",NULL
"136566","0","2022-07-13 11:20:07","3",NULL
"136567","0","2022-04-08 18:32:22","5",NULL
"136568","1966","2022-07-02 13:48:12","12",NULL
"136569","1284","2022-02-09 16:19:58","16",NULL
"136570","0","2022-03-25 09:46:45","14",NULL
"136571","0","2022-08-07 16:28:42","12",NULL
"136572","0","2022-02-12 11:10:17","9",NULL
"136573","0","2022-10-23 15:35:36","20",NULL
"136574","0","2022-04-24 13:50:06","8",NULL
"136575","0","2022-07-07 15:28:59","1","377"
"136576","0","2022-05-23 18:49:29","14",NULL
"136577","0","2022-08-12 11:18:54","20","174"
"136578","475","2022-06-27 10:45:58","9","157"
"136579","0","2022-03-17 09:10:53","6",NULL
"136580","0","2022-08-18 14:28:00","2",NULL
"136581","556","2022-09-20 17:05:34","15",NULL
"136582","0","2022-11-15 14:55:54","2",NULL
"136583","0","2022-03-28 17:40:22","4","37"
"136584","0","2022-04-30 19:40:50","8",NULL
"136585","1708","2022-12-24 10:46:06","5",NULL
"136586","0","2022-08-02 18:41:28","11",NULL
"136587","217","2022-11-15 12:10:18","4",NULL
"136588","456","2022-09-15 10:31:49","6",NULL
"136589","1141","2022-10-10 13:10:19","6",NULL
"136590","0","2022-08-27 14:14:32","5",NULL
"136591","0","2022-08-17 16:49:27","2","488"
"136592","0","2022-08-04 18:23:17","18",NULL
"136593","0","2022-10-03 13:44:11","18",NULL
"136594","0","2022-02-24 18:17:58","18",NULL
"136595","0","2022-11-11 17:13:13","7",NULL
"136596","0","2022-04-21 12:23:57","9",NULL
"136597","0","2022-11-30 12:32:46","2",NULL
"136598","0","2022-02-25 13:01:12","9",NULL
"136599","0","2022-01-13 19:28:19","11",NULL
"136600","0","2022-01-18 16:18:03","8","115"
"136601","0","2022-12-02 12:38:28","17",NULL
"136602","0","2022-06-30 10:31:49","11","444"
"136603","0","2022-11-02 10:19:18","6",NULL
"136604","0","2022-06-10 17:31:16","4",NULL
"136605","0","2022-03-26 19:51:12","2","490"
"136606","0","2022-01-01 09:19:15","14",NULL
"136607","0","2022-05-12 17:10:08","17",NULL
"136608","0","2022-09-18 17:54:30","3",NULL
"136609","0","2022-09-12 13:44:14","6",NULL
"136610","0","2022-10-09 17:34:28","20",NULL
"136611","0","2022-03-03 10:02:46","10",NULL
"136612","1786","2022-02-08 10:40:10","8",NULL
"136613","0","2022-03-13 15:11:05","1",NULL
"136614","0","2022-12-10 18:55:31","15",NULL
"136615","0","2022-05-20 16:30:56","11",NULL
"136616","1648","2022-04-28 15:48:27","16",NULL
"136617","1179","2022-06-17 11:37:36","20",NULL
"136618","0","2022-03-14 17:20:54","10","467"
"136619","1359","2022-08-21 14:17:52","19",NULL
"136620","0","2022-12-26 15:26:21","10",NULL
"136621","0","2022-07-31 10:14:59","7",NULL
"136622","0","2022-07-19 14:39:46","8",NULL
"136623","76","2022-10-02 11:45:20","19",NULL
"136624","0","2022-04-13 19:38:22","3",NULL
"136625","1822","2022-10-14 15:13:33","14",NULL
"136626","1912","2022-10-07 10:05:07","5",NULL
"136627","0","2022-07-05 09:51:16","6",NULL
"136628","0","2022-05-16 17:25:44","1",NULL
"136629","0","2022-04-10 14:33:14","11",NULL
"136630","0","2022-06-28 15:20:51","7",NULL
"136631","543","2022-08-24 13:14:10","17",NULL
"136632","1212","2022-12-05 11:10:48","19","197"
"136633","0","2022-06-03 12:29:00","10",NULL
"136634","1707","2022-11-10 18:23:36","12",NULL
"136635","1574","2022-03-31 17:41:07","8",NULL
"136636","0","2022-06-25 17:37:32","7","372"
"136637","0","2022-11-05 09:56:56","5",NULL
"136638","0","2022-02-09 19:02:49","8",NULL
"136639","0","2022-01-01 12:18:52","11","456"
"136640","0","2022-10-13 15:43:01","8",NULL
"136641","0","2022-08-18 16:50:26","1",NULL
"136642","1523","2022-02-12 14:56:09","12",NULL
"136643","0","2022-08-12 13:35:46","9",NULL
"136644","0","2022-02-20 11:54:58","20",NULL
"136645","0","2022-07-18 12:17:50","16",NULL
"136646","1023","2022-09-13 18:36:44","10",NULL
"136647","1611","2022-02-21 17:15:43","6",NULL
"136648","0","2022-06-21 09:06:11","3",NULL
"136649","0","2022-04-18 14:28:34","6",NULL
"136650","0","2022-12-11 18:09:15","12",NULL
"136651","914","2022-02-13 17:38:07","8",NULL
"136652","0","2022-02-22 10:25:18","10","477"
"136653","0","2022-10-27 10:44:16","3",NULL
"136654","0","2022-06-26 14:11:33","10",NULL
"136655","0","2022-11-09 14:25:59","20",NULL
"136656","1235","2022-08-28 18:46:10","7",NULL
"136657","0","2022-06-29 12:07:22","16",NULL
"136658","0","2022-02-05 09:59:57","3","285"
"136659","0","2022-05-17 10:22:55","17",NULL
"136660","0","2022-01-15 19:58:07","4",NULL
"136661","0","2022-12-23 16:11:02","20","184"
"136662","0","2022-04-16 10:57:10","15",NULL
"136663","2","2022-05-02 09:29:40","5",NULL
"136664","0","2022-02-16 14:59:40","7",NULL
"136665","0","2022-11-14 12:44:47","17",NULL
"136666","0","2022-11-03 13:02:03","3","287"
"136667","0","2022-01-20 19:03:28","11","455"
"136668","0","2022-07-15 19:41:21","11",NULL
"136669","0","2022-05-25 13:06:56","14","344"
"136670","0","2022-04-16 17:14:47","15",NULL
"136671","0","2022-11-07 10:36:11","6",NULL
"136672","0","2022-07-13 17:47:22","12",NULL
"136673","0","2022-08-04 18:25:40","13",NULL
"136674","0","2022-12-21 16:14:07","17",NULL
"136675","0","2022-08-27 15:02:00","19",NULL
"136676","1812","2022-04-27 16:14:58","15","406"
"136677","0","2022-07-07 10:42:38","10",NULL
"136678","0","2022-07-30 15:58:15","7",NULL
"136679","0","2022-02-11 15:55:58","7",NULL
"136680","332","2022-10-27 18:41:44","2","485"
"136681","229","2022-08-10 12:06:39","4",NULL
"136682","0","2022-03-31 15:08:11","8","122"
"136683","0","2022-01-13 11:30:40","3",NULL
"136684","39","2022-04-23 17:41:38","3",NULL
"136685","0","2022-09-11 18:32:59","10",NULL
"136686","0","2022-09-05 12:36:10","6","258"
"136687","0","2022-05-23 16:28:32","6",NULL
"136688","0","2022-10-27 10:03:25","16",NULL
"136689","0","2022-07-30 12:15:18","1",NULL
"136690","0","2022-09-04 16:42:30","10",NULL
"136691","0","2022-01-23 11:18:21","11",NULL
"136692","0","2022-01-29 11:55:44","12",NULL
"136693","0","2022-02-14 10:02:04","13",NULL
"136694","116","2022-11-18 18:19:24","3","274"
"136695","0","2022-06-30 13:18:28","16","427"
"136696","0","2022-04-01 17:16:00","18",NULL
"136697","0","2022-03-23 19:28:17","20",NULL
"136698","1704","2022-12-03 19:06:05","14",NULL
"136699","1878","2022-09-26 11:09:51","5",NULL
"136700","0","2022-08-20 15:27:25","8",NULL
"136701","0","2022-04-23 18:35:10","6",NULL
"136702","0","2022-01-27 13:10:36","17",NULL
"136703","575","2022-11-04 10:21:22","1",NULL
"136704","0","2022-05-15 16:59:49","6","266"
"136705","0","2022-11-24 13:15:17","3",NULL
"136706","220","2022-03-13 09:27:40","9",NULL
"136707","0","2022-10-11 09:05:18","1",NULL
"136708","0","2022-06-29 17:45:47","7","361"
"136709","1898","2022-06-18 15:01:45","20",NULL
"136710","0","2022-03-30 12:16:22","5",NULL
"136711","0","2022-05-03 12:51:53","3","286"
"136712","0","2022-07-23 12:09:05","5","500"
"136713","0","2022-12-23 19:08:30","3",NULL
"136714","0","2022-01-21 10:21:26","3",NULL
"136715","0","2022-06-27 14:23:07","20",NULL
"136716","1058","2022-09-11 10:12:01","11",NULL
"136717","978","2022-08-07 14:16:26","6","255"
"136718","0","2022-10-27 14:08:16","18",NULL
"136719","0","2022-10-21 14:35:31","14",NULL
"136720","0","2022-05-25 14:41:13","1",NULL
"136721","0","2022-10-16 11:37:52","2",NULL
"136722","0","2022-11-18 16:54:15","10",NULL
"136723","0","2022-08-28 10:19:01","7",NULL
"136724","0","2022-05-21 12:02:07","9","141"
"136725","0","2022-10-22 14:49:34","13",NULL
"136726","0","2022-04-19 09:39:17","17",NULL
"136727","1297","2022-05-19 11:06:24","8",NULL
"136728","0","2022-09-07 18:50:09","1",NULL
"136729","0","2022-11-17 10:58:34","1",NULL
"136730","0","2022-08-07 11:36:45","17","296"
"136731","1078","2022-10-30 09:12:24","3",NULL
"136732","0","2022-11-12 17:50:10","7",NULL
"136733","0","2022-12-15 19:35:47","9",NULL
"136734","0","2022-09-07 18:52:36","11",NULL
"136735","0","2022-06-13 10:59:34","11",NULL
"136736","999","2022-11-29 18:48:13","9","146"
"136737","1800","2022-09-05 15:23:41","10","462"
"136738","0","2022-08-19 09:42:40","7","365"
"136739","0","2022-02-08 18:48:26","13",NULL
"136740","0","2022-10-21 09:58:09","16",NULL
"136741","0","2022-02-25 09:56:52","9",NULL
"136742","0","2022-02-27 09:06:02","7","361"
"136743","0","2022-09-01 17:33:48","20",NULL
"136744","0","2022-05-30 15:19:21","7",NULL
"136745","0","2022-05-03 17:19:10","6",NULL
"136746","0","2022-04-09 13:48:48","2",NULL
"136747","0","2022-10-08 12:16:32","13",NULL
"136748","0","2022-07-08 10:58:20","17",NULL
"136749","0","2022-10-23 13:48:48","20","166"
"136750","0","2022-06-01 19:37:22","7","366"
"136751","0","2022-06-09 15:35:20","15",NULL
"136752","0","2022-01-18 13:17:41","7",NULL
"136753","0","2022-10-12 16:43:51","1","388"
"136754","0","2022-08-21 14:40:27","6",NULL
"136755","0","2022-09-04 14:49:54","8",NULL
"136756","0","2022-06-25 19:03:27","17",NULL
"136757","0","2022-09-14 12:33:56","18",NULL
"136758","0","2022-02-02 18:45:19","10",NULL
"136759","0","2022-07-19 17:47:15","14",NULL
"136760","1910","2022-01-06 13:37:19","3",NULL
"136761","0","2022-09-16 18:04:41","3",NULL
"136762","0","2022-10-19 18:54:46","13",NULL
"136763","598","2022-11-30 15:25:53","15","415"
"136764","0","2022-10-14 18:38:08","20",NULL
"136765","0","2022-06-10 19:48:38","3",NULL
"136766","0","2022-05-01 17:18:06","7",NULL
"136767","414","2022-07-08 16:22:47","12",NULL
"136768","0","2022-12-12 12:14:53","10",NULL
"136769","333","2022-05-07 10:21:32","9",NULL
"136770","0","2022-02-26 17:28:50","7","367"
"136771","1613","2022-11-26 14:40:29","17",NULL
"136772","0","2022-03-28 18:22:24","10",NULL
"136773","596","2022-03-19 12:40:33","14",NULL
"136774","0","2022-09-23 14:20:08","8",NULL
"136775","0","2022-06-12 15:34:46","7",NULL
"136776","0","2022-10-25 11:27:30","14",NULL
"136777","1713","2022-05-30 18:59:11","6",NULL
"136778","0","2022-07-21 13:53:14","17","297"
"136779","0","2022-09-10 11:24:45","3",NULL
"136780","404","2022-09-02 18:04:57","3",NULL
"136781","0","2022-03-30 15:09:20","3",NULL
"136782","0","2022-08-22 18:39:25","2",NULL
"136783","945","2022-11-20 12:09:45","10",NULL
"136784","0","2022-04-02 13:11:59","13",NULL
"136785","0","2022-03-01 11:02:16","6",NULL
"136786","1325","2022-11-26 18:07:57","11",NULL
"136787","0","2022-02-19 14:22:37","14",NULL
