Customer_ID,Product_ID,Transaction_Date,Units_Sold
919,1350,2021-06-26,10
792,179,2021-06-26,4
875,1358,2021-06-26,9
173,284,2021-06-26,1
155,1267,2021-06-26,2
949,155,2021-06-26,10
547,1160,2021-06-26,5
600,1341,2021-06-26,6
889,1135,2021-06-26,9
569,1239,2021-06-26,10
606,262,2021-06-26,2
595,691,2021-06-26,6
328,1299,2021-06-26,2
705,1108,2021-06-26,5
883,1886,2021-06-26,5
298,937,2021-06-26,1
718,1520,2021-06-27,9
236,1521,2021-06-27,4
970,589,2021-06-27,3
534,1709,2021-06-27,2
541,517,2021-06-27,1
875,1106,2021-06-27,8
257,1177,2021-06-27,2
584,1382,2021-06-27,7
133,629,2021-06-27,6
815,1713,2021-06-27,4
975,614,2021-06-27,1
754,248,2021-06-27,10
202,648,2021-06-27,1
930,1672,2021-06-27,10
842,1515,2021-06-27,5
548,558,2021-06-27,9
368,248,2021-06-27,9
844,368,2021-06-27,8
488,859,2021-06-27,9
303,973,2021-06-27,9
996,1350,2021-06-27,7
788,830,2021-06-27,3
445,680,2021-06-27,5
438,570,2021-06-27,7
243,1903,2021-06-27,1
773,439,2021-06-27,4
982,925,2021-06-27,9
738,1775,2021-06-27,3
480,1464,2021-06-27,6
634,1269,2021-06-27,2
240,1088,2021-06-27,4
244,1995,2021-06-27,10
407,1493,2021-06-27,4
490,595,2021-06-27,7
179,827,2021-06-27,6
477,235,2021-06-27,3
162,933,2021-06-27,5
691,1858,2021-06-27,2
685,1813,2021-06-27,8
837,235,2021-06-27,7
827,1306,2021-06-27,3
750,547,2021-06-27,10
983,736,2021-06-28,8
481,370,2021-06-28,7
182,1341,2021-06-28,9
447,1898,2021-06-28,5
508,88,2021-06-28,9
339,334,2021-06-28,6
912,1341,2021-06-28,6
569,779,2021-06-28,2
777,161,2021-06-28,4
279,335,2021-06-28,6
687,1858,2021-06-28,9
189,1661,2021-06-28,10
166,1181,2021-06-28,7
416,1371,2021-06-28,6
866,1366,2021-06-28,6
906,1088,2021-06-28,4
507,172,2021-06-28,6
145,829,2021-06-28,7
875,620,2021-06-28,8
519,1281,2021-06-28,6
379,1667,2021-06-28,4
820,405,2021-06-28,1
988,361,2021-06-28,6
814,1128,2021-06-28,4
707,1976,2021-06-28,3
398,1625,2021-06-28,8
813,1437,2021-06-28,5
653,1392,2021-06-28,10
834,739,2021-06-28,10
439,806,2021-06-28,6
946,1047,2021-06-28,3
507,412,2021-06-28,1
579,1342,2021-06-28,8
484,881,2021-06-28,8
498,216,2021-06-28,10
278,1519,2021-06-28,7
238,563,2021-06-28,9
879,409,2021-06-28,7
747,1393,2021-06-28,8
825,1884,2021-06-28,7
638,1055,2021-06-28,9
907,777,2021-06-28,5
769,1770,2021-06-28,9
347,1699,2021-06-28,3
628,1130,2021-06-28,1
993,1430,2021-06-28,4
126,20,2021-06-28,6
352,617,2021-06-28,6
916,176,2021-06-28,1
713,884,2021-06-28,5
282,544,2021-06-28,9
253,1905,2021-06-28,1
428,1591,2021-06-28,3
655,1882,2021-06-28,1
507,1467,2021-06-28,4
491,769,2021-06-28,3
933,1670,2021-06-29,6
790,639,2021-06-29,4
321,1047,2021-06-29,10
133,506,2021-06-29,3
943,210,2021-06-29,2
675,1774,2021-06-29,6
135,1389,2021-06-29,2
864,865,2021-06-29,9
869,142,2021-06-29,7
517,932,2021-06-29,8
334,979,2021-06-29,8
870,1272,2021-06-29,6
468,1725,2021-06-29,6
964,1169,2021-06-29,3
634,1206,2021-06-29,10
437,1858,2021-06-29,2
586,373,2021-06-29,10
515,399,2021-06-29,10
801,1664,2021-06-29,4
874,1297,2021-06-29,1
303,742,2021-06-29,7
877,639,2021-06-29,6
509,594,2021-06-29,8
596,992,2021-06-29,3
781,1795,2021-06-29,8
637,1714,2021-06-29,9
879,1919,2021-06-29,8
753,546,2021-06-29,3
398,1742,2021-06-29,1
535,1033,2021-06-29,6
419,151,2021-06-29,1
541,1108,2021-06-29,10
452,780,2021-06-29,10
573,973,2021-06-29,4
527,1738,2021-06-29,10
451,1992,2021-06-29,3
223,20,2021-06-29,8
221,1474,2021-06-29,2
614,230,2021-06-29,5
926,1808,2021-06-29,2
710,1605,2021-06-29,9
137,1827,2021-06-29,2
559,1903,2021-06-29,9
506,1533,2021-06-29,1
126,1397,2021-06-29,5
846,1947,2021-06-29,3
140,1897,2021-06-29,5
508,787,2021-06-30,8
721,729,2021-06-30,10
376,544,2021-06-30,9
230,1603,2021-06-30,7
989,1280,2021-06-30,10
836,56,2021-06-30,5
616,533,2021-06-30,6
211,1909,2021-06-30,3
349,1658,2021-06-30,2
411,517,2021-06-30,3
751,1598,2021-06-30,1
252,1981,2021-06-30,10
982,1584,2021-06-30,8
593,536,2021-06-30,9
834,1744,2021-06-30,5
308,1598,2021-06-30,10
809,1995,2021-06-30,9
817,1118,2021-06-30,2
711,815,2021-06-30,8
971,1970,2021-06-30,6
626,1363,2021-06-30,7
695,535,2021-06-30,9
514,1844,2021-06-30,9
688,852,2021-06-30,6
599,637,2021-06-30,9
599,319,2021-06-30,3
101,1351,2021-06-30,2
203,439,2021-06-30,1
157,210,2021-06-30,2
863,1118,2021-06-30,10
200,1297,2021-06-30,5
908,248,2021-06-30,2
237,1590,2021-06-30,4
669,519,2021-06-30,9
382,544,2021-06-30,2
885,313,2021-06-30,8
688,1030,2021-06-30,5
618,38,2021-06-30,9
380,273,2021-07-01,7
196,1301,2021-07-01,5
655,970,2021-07-01,1
530,105,2021-07-01,9
594,1946,2021-07-01,2
731,13,2021-07-01,3
638,752,2021-07-01,3
770,151,2021-07-01,8
223,321,2021-07-01,8
950,597,2021-07-01,2
145,124,2021-07-01,8
670,820,2021-07-01,4
370,284,2021-07-01,4
649,1366,2021-07-01,6
355,648,2021-07-01,5
637,521,2021-07-01,7
292,1595,2021-07-01,1
582,1181,2021-07-01,2
305,970,2021-07-01,1
626,1,2021-07-01,7
542,399,2021-07-01,1
251,115,2021-07-01,8
682,1341,2021-07-01,3
339,1306,2021-07-01,8
570,536,2021-07-01,5
231,114,2021-07-01,8
885,783,2021-07-01,1
108,1827,2021-07-01,10
482,1794,2021-07-01,8
511,914,2021-07-01,8
241,1248,2021-07-01,1
126,162,2021-07-01,10
710,1269,2021-07-01,4
413,13,2021-07-01,2
869,742,2021-07-01,6
990,1600,2021-07-01,10
683,837,2021-07-01,8
616,511,2021-07-01,7
566,1035,2021-07-01,2
488,1201,2021-07-01,5
987,780,2021-07-01,1
923,1206,2021-07-01,1
723,1341,2021-07-01,2
273,1727,2021-07-01,6
427,1747,2021-07-01,10
951,859,2021-07-01,2
139,399,2021-07-01,7
157,1908,2021-07-01,7
200,641,2021-07-01,5
291,335,2021-07-01,9
416,368,2021-07-02,1
584,725,2021-07-02,9
476,211,2021-07-02,1
853,1438,2021-07-02,6
395,259,2021-07-02,10
596,1331,2021-07-02,7
340,1156,2021-07-02,9
605,262,2021-07-02,8
837,399,2021-07-02,8
981,1570,2021-07-02,5
990,777,2021-07-02,5
138,1190,2021-07-02,10
921,539,2021-07-02,5
655,549,2021-07-02,6
816,4,2021-07-02,6
219,1516,2021-07-02,6
760,84,2021-07-02,6
731,1495,2021-07-02,10
507,1113,2021-07-02,3
645,161,2021-07-02,1
560,970,2021-07-02,2
457,708,2021-07-02,5
928,1817,2021-07-02,2
855,1704,2021-07-02,9
965,765,2021-07-02,10
630,1785,2021-07-02,8
396,1117,2021-07-02,9
646,866,2021-07-02,8
306,591,2021-07-02,7
199,864,2021-07-02,10
753,568,2021-07-02,5
210,1548,2021-07-02,10
158,174,2021-07-02,6
394,677,2021-07-02,7
300,1547,2021-07-02,7
992,319,2021-07-02,5
704,1974,2021-07-02,4
582,1048,2021-07-02,10
849,187,2021-07-02,4
752,1698,2021-07-02,5
856,837,2021-07-02,10
639,1311,2021-07-02,9
225,179,2021-07-02,3
111,868,2021-07-02,4
836,107,2021-07-02,2
843,121,2021-07-03,4
753,205,2021-07-03,10
991,1532,2021-07-03,10
644,544,2021-07-03,9
528,1892,2021-07-03,5
117,407,2021-07-03,8
437,1495,2021-07-03,1
937,1313,2021-07-03,2
988,1156,2021-07-03,1
404,1738,2021-07-03,3
597,544,2021-07-03,1
781,1639,2021-07-03,4
295,828,2021-07-03,1
770,1907,2021-07-03,5
305,262,2021-07-03,4
677,1898,2021-07-03,1
453,827,2021-07-03,8
693,399,2021-07-03,4
911,639,2021-07-03,2
399,1141,2021-07-03,4
490,1838,2021-07-03,5
617,981,2021-07-03,2
520,262,2021-07-03,10
303,1976,2021-07-03,5
715,541,2021-07-03,6
693,939,2021-07-03,8
301,939,2021-07-03,8
222,1520,2021-07-03,4
264,319,2021-07-03,6
287,590,2021-07-03,4
162,1222,2021-07-03,2
184,1150,2021-07-03,3
751,1710,2021-07-03,4
414,155,2021-07-03,9
921,28,2021-07-03,4
396,46,2021-07-03,8
811,1331,2021-07-03,1
188,1119,2021-07-03,10
405,1800,2021-07-03,4
910,1896,2021-07-03,10
632,996,2021-07-03,7
927,1576,2021-07-03,5
970,1815,2021-07-03,7
933,373,2021-07-03,10
411,1954,2021-07-03,8
669,105,2021-07-03,5
939,807,2021-07-03,8
195,1844,2021-07-03,6
472,472,2021-07-03,4
919,308,2021-07-03,10
351,1371,2021-07-03,2
903,230,2021-07-03,2
494,1605,2021-07-03,9
305,15,2021-07-03,1
526,1639,2021-07-04,6
174,207,2021-07-04,6
501,167,2021-07-04,7
545,574,2021-07-04,2
815,1533,2021-07-04,2
825,1438,2021-07-04,3
107,1281,2021-07-04,2
327,95,2021-07-04,9
683,1744,2021-07-04,2
714,1030,2021-07-04,1
681,798,2021-07-04,3
533,1545,2021-07-04,2
413,1946,2021-07-04,3
648,450,2021-07-04,2
266,1305,2021-07-04,4
967,273,2021-07-04,5
454,1626,2021-07-04,1
322,1122,2021-07-04,10
891,467,2021-07-04,3
511,1474,2021-07-04,6
316,1995,2021-07-04,3
568,990,2021-07-04,2
224,885,2021-07-04,7
991,1759,2021-07-04,1
681,1639,2021-07-04,9
242,74,2021-07-04,6
909,1982,2021-07-04,8
556,1673,2021-07-04,10
536,1933,2021-07-04,2
794,1366,2021-07-04,1
380,535,2021-07-04,10
835,1206,2021-07-04,1
494,585,2021-07-04,6
463,752,2021-07-04,1
470,1397,2021-07-04,7
675,13,2021-07-04,3
736,1781,2021-07-04,2
587,207,2021-07-04,7
396,1544,2021-07-04,2
783,1506,2021-07-04,1
506,1441,2021-07-04,7
891,959,2021-07-04,10
249,54,2021-07-04,3
959,1530,2021-07-04,6
258,284,2021-07-04,9
226,281,2021-07-04,4
863,857,2021-07-04,7
917,1366,2021-07-04,2
329,765,2021-07-04,6
510,645,2021-07-04,3
510,970,2021-07-05,10
995,237,2021-07-05,5
599,1560,2021-07-05,4
455,1341,2021-07-05,2
714,469,2021-07-05,8
997,66,2021-07-05,3
112,1742,2021-07-05,1
183,399,2021-07-05,6
478,1854,2021-07-05,2
396,1802,2021-07-05,8
791,1794,2021-07-05,8
200,20,2021-07-05,1
969,1785,2021-07-05,6
433,1674,2021-07-05,7
166,431,2021-07-05,7
962,1704,2021-07-05,3
876,951,2021-07-05,2
532,1313,2021-07-05,1
360,1037,2021-07-05,5
508,803,2021-07-05,6
624,481,2021-07-05,2
268,839,2021-07-05,9
959,1118,2021-07-05,3
129,1088,2021-07-05,2
432,1248,2021-07-05,7
850,732,2021-07-05,3
664,115,2021-07-05,4
442,1058,2021-07-05,4
146,1803,2021-07-05,8
709,1280,2021-07-05,4
396,1004,2021-07-05,4
946,939,2021-07-05,4
477,1747,2021-07-05,2
734,645,2021-07-05,5
912,541,2021-07-05,1
473,355,2021-07-05,4
802,409,2021-07-05,9
316,1285,2021-07-05,3
314,1156,2021-07-05,4
518,581,2021-07-05,5
385,1040,2021-07-05,5
158,560,2021-07-05,4
440,1306,2021-07-05,5
727,930,2021-07-05,10
394,1280,2021-07-05,5
671,1237,2021-07-05,8
396,548,2021-07-05,7
928,210,2021-07-05,2
940,623,2021-07-06,2
323,1430,2021-07-06,4
228,1569,2021-07-06,6
622,245,2021-07-06,8
982,1030,2021-07-06,7
863,1515,2021-07-06,7
960,1367,2021-07-06,7
864,1744,2021-07-06,6
387,1882,2021-07-06,10
559,155,2021-07-06,7
869,1103,2021-07-06,10
396,1168,2021-07-06,10
931,1438,2021-07-06,8
667,859,2021-07-06,6
712,1083,2021-07-06,1
265,419,2021-07-06,4
920,973,2021-07-06,8
148,993,2021-07-06,1
169,205,2021-07-06,5
892,470,2021-07-06,7
844,1742,2021-07-06,6
781,1963,2021-07-06,3
388,690,2021-07-06,8
336,1426,2021-07-06,2
921,460,2021-07-06,5
867,168,2021-07-06,10
366,1595,2021-07-06,10
978,708,2021-07-06,1
496,1582,2021-07-06,1
412,230,2021-07-06,7
412,1759,2021-07-06,9
189,8,2021-07-06,2
401,172,2021-07-06,5
402,1569,2021-07-06,8
353,1768,2021-07-06,1
764,1886,2021-07-06,4
307,271,2021-07-06,4
297,992,2021-07-06,2
595,1942,2021-07-06,2
188,1907,2021-07-06,10
156,248,2021-07-06,3
290,1854,2021-07-06,4
468,1341,2021-07-06,8
472,832,2021-07-06,1
294,541,2021-07-06,5
173,1742,2021-07-06,5
363,1569,2021-07-06,2
305,1862,2021-07-07,5
944,990,2021-07-07,4
622,1040,2021-07-07,5
823,393,2021-07-07,7
394,1455,2021-07-07,9
593,1854,2021-07-07,1
458,32,2021-07-07,2
423,1844,2021-07-07,8
211,142,2021-07-07,10
696,366,2021-07-07,3
438,502,2021-07-07,6
802,778,2021-07-07,6
395,1673,2021-07-07,4
831,593,2021-07-07,10
453,1989,2021-07-07,4
605,1363,2021-07-07,6
842,1392,2021-07-07,1
400,456,2021-07-07,3
815,1569,2021-07-07,7
134,683,2021-07-07,4
448,1838,2021-07-07,1
468,55,2021-07-07,2
670,832,2021-07-07,1
145,620,2021-07-07,9
501,187,2021-07-07,10
209,1605,2021-07-07,2
277,1030,2021-07-07,4
442,827,2021-07-07,10
706,1000,2021-07-07,9
169,1397,2021-07-07,6
187,155,2021-07-07,9
565,1281,2021-07-07,6
264,1029,2021-07-07,5
289,453,2021-07-07,2
753,83,2021-07-07,10
656,552,2021-07-07,2
447,1170,2021-07-07,6
285,1728,2021-07-07,10
529,103,2021-07-07,1
212,807,2021-07-07,8
937,1311,2021-07-07,2
546,224,2021-07-07,4
110,865,2021-07-07,2
746,1010,2021-07-07,8
925,1974,2021-07-07,9
480,1397,2021-07-08,7
274,56,2021-07-08,9
937,1307,2021-07-08,10
661,1909,2021-07-08,8
611,235,2021-07-08,10
463,222,2021-07-08,3
755,262,2021-07-08,9
813,1206,2021-07-08,10
240,827,2021-07-08,10
469,1283,2021-07-08,10
286,1030,2021-07-08,5
724,1158,2021-07-08,6
977,913,2021-07-08,3
704,1475,2021-07-08,5
920,1331,2021-07-08,6
707,871,2021-07-08,5
630,1470,2021-07-08,10
722,1655,2021-07-08,5
270,837,2021-07-08,2
131,237,2021-07-08,10
905,1493,2021-07-08,2
919,51,2021-07-08,2
798,205,2021-07-08,9
606,257,2021-07-08,5
811,1390,2021-07-08,10
360,214,2021-07-08,7
278,277,2021-07-08,9
491,482,2021-07-08,2
965,1047,2021-07-08,1
735,1340,2021-07-08,2
382,881,2021-07-08,1
484,168,2021-07-08,10
753,1366,2021-07-08,8
236,1919,2021-07-08,1
738,312,2021-07-08,9
707,1661,2021-07-08,2
622,535,2021-07-08,1
625,1538,2021-07-08,2
845,1898,2021-07-08,4
870,1953,2021-07-08,10
421,1532,2021-07-08,7
186,1187,2021-07-08,3
870,1030,2021-07-08,6
458,1884,2021-07-08,4
215,1374,2021-07-08,9
766,52,2021-07-08,9
398,237,2021-07-08,4
267,891,2021-07-08,1
766,1713,2021-07-08,6
961,1068,2021-07-08,7
179,1919,2021-07-08,2
484,777,2021-07-08,9
277,486,2021-07-09,1
858,71,2021-07-09,1
253,539,2021-07-09,1
263,1783,2021-07-09,4
890,1281,2021-07-09,9
252,1844,2021-07-09,3
844,374,2021-07-09,3
826,1728,2021-07-09,2
824,413,2021-07-09,6
667,20,2021-07-09,4
726,1733,2021-07-09,7
867,1988,2021-07-09,7
636,1068,2021-07-09,1
260,809,2021-07-09,5
875,79,2021-07-09,9
849,368,2021-07-09,1
372,1249,2021-07-09,3
595,742,2021-07-09,8
283,366,2021-07-09,5
232,1311,2021-07-09,2
582,963,2021-07-09,8
196,1953,2021-07-09,3
928,1713,2021-07-09,3
175,1483,2021-07-09,8
792,1281,2021-07-09,9
891,1366,2021-07-09,7
403,1547,2021-07-09,1
933,560,2021-07-09,1
508,1037,2021-07-09,4
896,176,2021-07-09,7
328,409,2021-07-09,6
957,956,2021-07-09,10
391,370,2021-07-09,9
935,1108,2021-07-09,5
758,1474,2021-07-10,7
288,1385,2021-07-10,5
601,464,2021-07-10,5
608,237,2021-07-10,5
662,1080,2021-07-10,7
534,1795,2021-07-10,4
439,1721,2021-07-10,8
149,1235,2021-07-10,1
696,864,2021-07-10,1
809,390,2021-07-10,8
429,1728,2021-07-10,8
469,829,2021-07-10,4
607,943,2021-07-10,7
181,56,2021-07-10,1
586,1150,2021-07-10,2
795,155,2021-07-10,5
572,1269,2021-07-10,2
463,262,2021-07-10,8
545,1120,2021-07-10,3
583,246,2021-07-10,1
449,535,2021-07-10,1
877,1770,2021-07-10,5
332,1385,2021-07-10,5
143,435,2021-07-10,7
700,726,2021-07-10,10
713,1800,2021-07-10,6
866,557,2021-07-10,5
364,632,2021-07-10,6
677,1285,2021-07-10,3
172,1118,2021-07-10,3
385,1068,2021-07-10,10
951,162,2021-07-10,5
425,922,2021-07-10,1
419,1339,2021-07-10,4
826,1123,2021-07-10,2
583,575,2021-07-10,7
928,571,2021-07-10,3
384,1535,2021-07-10,3
300,1884,2021-07-10,6
402,1470,2021-07-10,2
263,1564,2021-07-10,4
523,570,2021-07-10,8
135,489,2021-07-10,10
360,74,2021-07-10,3
651,624,2021-07-10,5
967,570,2021-07-10,1
396,191,2021-07-11,4
789,84,2021-07-11,7
630,1963,2021-07-11,8
885,413,2021-07-11,10
895,1560,2021-07-11,7
408,1995,2021-07-11,9
508,1209,2021-07-11,1
864,1139,2021-07-11,8
133,1854,2021-07-11,7
535,1992,2021-07-11,3
884,1887,2021-07-11,5
251,366,2021-07-11,2
866,284,2021-07-11,3
116,1861,2021-07-11,4
965,1441,2021-07-11,10
600,906,2021-07-11,3
642,1129,2021-07-11,9
614,1520,2021-07-11,7
876,357,2021-07-11,8
459,1397,2021-07-11,2
306,1239,2021-07-11,2
580,620,2021-07-11,5
697,1248,2021-07-11,8
395,799,2021-07-11,2
658,1061,2021-07-11,7
867,859,2021-07-11,5
559,208,2021-07-11,2
926,690,2021-07-11,9
704,1546,2021-07-11,6
568,810,2021-07-11,1
675,1117,2021-07-11,10
938,1679,2021-07-11,3
836,1775,2021-07-11,3
375,871,2021-07-11,3
301,708,2021-07-11,10
359,5,2021-07-11,6
273,1898,2021-07-11,10
785,1761,2021-07-11,5
459,1475,2021-07-11,7
257,1176,2021-07-11,5
979,1615,2021-07-11,3
378,176,2021-07-11,7
396,230,2021-07-11,6
487,259,2021-07-11,9
891,1425,2021-07-11,1
996,1795,2021-07-12,1
701,231,2021-07-12,10
532,567,2021-07-12,4
946,1882,2021-07-12,9
356,725,2021-07-12,6
431,51,2021-07-12,6
194,176,2021-07-12,4
397,283,2021-07-12,6
543,1484,2021-07-12,6
561,993,2021-07-12,2
153,210,2021-07-12,2
478,482,2021-07-12,8
772,1286,2021-07-12,3
291,303,2021-07-12,5
491,1429,2021-07-12,9
625,1815,2021-07-12,6
114,1372,2021-07-12,2
431,1308,2021-07-12,8
484,479,2021-07-12,3
723,1547,2021-07-12,8
188,1215,2021-07-12,10
965,512,2021-07-12,4
181,1685,2021-07-12,3
774,1446,2021-07-12,9
237,237,2021-07-12,5
451,1405,2021-07-12,3
363,717,2021-07-12,10
157,725,2021-07-12,4
902,150,2021-07-12,2
854,544,2021-07-12,3
352,976,2021-07-12,1
172,3,2021-07-12,3
906,1950,2021-07-12,8
478,517,2021-07-12,2
794,1511,2021-07-12,2
681,832,2021-07-12,9
842,1942,2021-07-12,2
806,1281,2021-07-12,4
743,1744,2021-07-12,1
104,1734,2021-07-12,1
532,558,2021-07-12,5
410,1970,2021-07-12,4
377,1639,2021-07-12,6
675,1181,2021-07-12,8
340,1269,2021-07-12,2
975,105,2021-07-12,10
860,703,2021-07-12,6
681,176,2021-07-12,1
325,1069,2021-07-12,4
386,791,2021-07-12,3
408,1520,2021-07-12,8
731,1130,2021-07-13,1
727,1547,2021-07-13,4
500,1515,2021-07-13,8
118,314,2021-07-13,7
381,571,2021-07-13,1
597,1402,2021-07-13,9
764,498,2021-07-13,3
423,1800,2021-07-13,9
996,1854,2021-07-13,2
276,682,2021-07-13,10
491,1484,2021-07-13,8
845,147,2021-07-13,3
560,1416,2021-07-13,1
102,1258,2021-07-13,10
590,1747,2021-07-13,10
135,933,2021-07-13,2
551,1092,2021-07-13,5
287,389,2021-07-13,3
107,1603,2021-07-13,3
923,341,2021-07-13,9
798,541,2021-07-13,10
323,544,2021-07-13,9
938,1156,2021-07-13,9
502,544,2021-07-13,1
725,1267,2021-07-13,5
758,1105,2021-07-13,3
672,1380,2021-07-13,9
588,2,2021-07-13,5
400,820,2021-07-13,7
698,1047,2021-07-13,6
960,1536,2021-07-13,1
466,1340,2021-07-13,1
412,1068,2021-07-13,8
648,1605,2021-07-13,9
723,1506,2021-07-13,4
695,165,2021-07-13,3
423,571,2021-07-13,10
333,288,2021-07-13,2
916,172,2021-07-13,9
250,1368,2021-07-13,4
192,495,2021-07-13,4
908,421,2021-07-13,6
426,620,2021-07-13,8
396,1544,2021-07-14,5
699,366,2021-07-14,2
697,1790,2021-07-14,9
570,1651,2021-07-14,4
571,849,2021-07-14,3
617,660,2021-07-14,9
319,1446,2021-07-14,1
130,1150,2021-07-14,8
180,1285,2021-07-14,8
566,1530,2021-07-14,10
645,1579,2021-07-14,8
472,1253,2021-07-14,8
933,91,2021-07-14,10
788,937,2021-07-14,9
386,473,2021-07-14,3
524,179,2021-07-14,9
133,1380,2021-07-14,4
793,334,2021-07-14,6
349,614,2021-07-14,2
967,1858,2021-07-14,6
737,440,2021-07-14,5
108,246,2021-07-14,5
780,368,2021-07-14,1
517,1898,2021-07-14,10
118,125,2021-07-14,9
701,1963,2021-07-14,5
344,1639,2021-07-14,9
707,1584,2021-07-14,7
724,1260,2021-07-14,10
754,1443,2021-07-14,9
621,52,2021-07-14,8
857,544,2021-07-14,6
625,1661,2021-07-14,2
865,393,2021-07-14,3
921,1397,2021-07-14,7
761,1493,2021-07-14,1
402,1948,2021-07-14,7
933,1470,2021-07-14,2
775,374,2021-07-14,4
455,151,2021-07-14,9
119,1373,2021-07-14,2
917,652,2021-07-14,1
579,1951,2021-07-14,7
471,407,2021-07-15,4
799,1605,2021-07-15,4
957,162,2021-07-15,7
531,125,2021-07-15,9
788,1544,2021-07-15,1
544,469,2021-07-15,4
508,168,2021-07-15,1
917,1661,2021-07-15,3
120,498,2021-07-15,7
655,1968,2021-07-15,8
716,1436,2021-07-15,1
664,1068,2021-07-15,8
647,1854,2021-07-15,1
748,1430,2021-07-15,5
410,273,2021-07-15,4
177,187,2021-07-15,9
458,652,2021-07-15,1
943,922,2021-07-15,10
802,176,2021-07-15,2
811,1738,2021-07-15,6
197,176,2021-07-15,7
681,797,2021-07-15,1
198,1372,2021-07-15,6
849,1044,2021-07-15,3
319,535,2021-07-15,3
783,940,2021-07-15,4
796,51,2021-07-15,6
883,934,2021-07-15,5
758,284,2021-07-15,3
896,404,2021-07-15,2
720,1308,2021-07-15,6
149,942,2021-07-15,8
626,1903,2021-07-15,4
285,1130,2021-07-15,4
591,1438,2021-07-15,2
613,618,2021-07-15,8
249,1520,2021-07-15,1
744,1603,2021-07-15,10
418,470,2021-07-15,2
594,1397,2021-07-15,1
557,703,2021-07-15,8
800,1366,2021-07-15,1
732,208,2021-07-15,3
736,544,2021-07-15,7
230,1753,2021-07-15,7
972,318,2021-07-15,2
897,1655,2021-07-15,5
469,914,2021-07-15,3
762,1446,2021-07-15,4
950,671,2021-07-15,10
927,1492,2021-07-15,6
582,1532,2021-07-15,10
747,1508,2021-07-15,2
782,1805,2021-07-15,1
973,1829,2021-07-15,5
523,325,2021-07-16,1
289,1088,2021-07-16,2
962,1341,2021-07-16,4
809,180,2021-07-16,10
630,83,2021-07-16,9
387,1311,2021-07-16,4
106,426,2021-07-16,4
787,21,2021-07-16,9
589,172,2021-07-16,4
121,1392,2021-07-16,9
965,798,2021-07-16,10
599,1048,2021-07-16,3
139,1311,2021-07-16,5
755,390,2021-07-16,4
683,1026,2021-07-16,7
965,145,2021-07-16,3
445,1170,2021-07-16,2
354,165,2021-07-16,6
262,1117,2021-07-16,6
345,259,2021-07-16,8
990,230,2021-07-16,4
677,571,2021-07-16,7
415,13,2021-07-16,9
379,74,2021-07-16,2
253,1446,2021-07-16,5
301,18,2021-07-16,1
229,52,2021-07-16,1
636,585,2021-07-16,6
451,1928,2021-07-16,6
997,356,2021-07-16,4
292,833,2021-07-16,3
330,1301,2021-07-16,2
221,205,2021-07-16,4
484,1397,2021-07-16,9
142,1544,2021-07-16,7
217,1721,2021-07-17,10
905,366,2021-07-17,3
940,872,2021-07-17,7
402,366,2021-07-17,3
655,107,2021-07-17,9
466,467,2021-07-17,10
426,1844,2021-07-17,8
781,433,2021-07-17,7
622,798,2021-07-17,2
297,470,2021-07-17,7
783,677,2021-07-17,4
511,474,2021-07-17,2
325,871,2021-07-17,9
936,482,2021-07-17,10
380,1179,2021-07-17,3
181,484,2021-07-17,9
525,1168,2021-07-17,8
421,1137,2021-07-17,7
308,704,2021-07-17,1
433,735,2021-07-17,8
669,541,2021-07-17,9
600,765,2021-07-17,8
686,469,2021-07-17,7
741,1156,2021-07-17,1
560,151,2021-07-17,10
566,695,2021-07-17,2
618,489,2021-07-17,1
926,284,2021-07-17,5
538,41,2021-07-17,8
775,537,2021-07-17,7
604,690,2021-07-17,9
562,1084,2021-07-17,2
141,939,2021-07-17,4
312,537,2021-07-17,8
508,760,2021-07-17,5
325,1742,2021-07-17,8
588,1838,2021-07-17,10
687,1770,2021-07-17,6
800,1744,2021-07-17,8
119,1370,2021-07-17,8
319,1584,2021-07-17,5
855,922,2021-07-17,10
547,1339,2021-07-17,10
944,703,2021-07-17,4
134,1331,2021-07-17,4
414,510,2021-07-17,5
331,1598,2021-07-17,8
232,1557,2021-07-17,6
974,1193,2021-07-17,7
214,1974,2021-07-17,2
404,1547,2021-07-17,6
971,806,2021-07-17,10
451,1907,2021-07-18,5
169,798,2021-07-18,8
704,490,2021-07-18,3
267,426,2021-07-18,2
762,470,2021-07-18,7
139,908,2021-07-18,10
981,614,2021-07-18,7
886,1884,2021-07-18,9
259,557,2021-07-18,5
730,1666,2021-07-18,2
346,1170,2021-07-18,5
303,259,2021-07-18,10
802,1088,2021-07-18,7
476,335,2021-07-18,2
680,1827,2021-07-18,8
121,314,2021-07-18,3
756,205,2021-07-18,3
434,265,2021-07-18,4
147,1828,2021-07-18,10
590,79,2021-07-18,3
207,1474,2021-07-18,6
250,1838,2021-07-18,3
179,503,2021-07-18,4
562,865,2021-07-18,7
567,44,2021-07-18,10
258,450,2021-07-18,10
291,1437,2021-07-18,3
130,884,2021-07-18,10
591,373,2021-07-18,10
519,1313,2021-07-18,8
450,1909,2021-07-18,4
477,974,2021-07-18,4
396,16,2021-07-18,3
856,305,2021-07-18,2
142,27,2021-07-18,4
422,653,2021-07-18,6
766,1371,2021-07-18,9
426,1619,2021-07-18,1
217,798,2021-07-19,10
393,82,2021-07-19,3
481,746,2021-07-19,7
