Customer_ID,Product_ID,Transaction_Date,Units_Sold,State
361,262,2021-09-25,10,Indiana
201,547,2021-09-25,8,Georgia
582,155,2021-09-25,8,Florida
604,1742,2021-09-25,5,Washington
566,817,2021-09-25,2,Illinois
749,881,2021-09-25,4,Minnesota
745,867,2021-09-25,5,Texas
151,1297,2021-09-25,6,Ohio
345,1065,2021-09-25,5,Texas
760,822,2021-09-25,3,Florida
950,1747,2021-09-25,6,Florida
890,1177,2021-09-25,6,New Hampshire
389,1974,2021-09-25,8,Massachusetts
991,300,2021-09-26,3,New York
994,1954,2021-09-26,1,Louisiana
182,1829,2021-09-26,7,New York
874,1248,2021-09-26,4,Montana
945,1013,2021-09-26,4,Washington
578,1324,2021-09-26,5,Texas
866,571,2021-09-26,3,Utah
940,1728,2021-09-26,1,Connecticut
933,1978,2021-09-26,8,South Carolina
744,1575,2021-09-26,10,New Jersey
487,937,2021-09-26,10,California
968,262,2021-09-26,2,Indiana
729,558,2021-09-26,2,Florida
155,1862,2021-09-26,4,New York
828,1401,2021-09-26,6,Iowa
980,185,2021-09-26,5,Arizona
872,4,2021-09-26,6,Michigan
631,1946,2021-09-26,3,Washington
759,1065,2021-09-26,2,Oregon
868,1950,2021-09-26,8,Hawaii
831,1783,2021-09-26,3,Pennsylvania
860,284,2021-09-26,7,Utah
189,614,2021-09-26,1,South Dakota
523,726,2021-09-26,8,Michigan
707,168,2021-09-26,8,Ohio
773,1380,2021-09-26,7,Nebraska
939,884,2021-09-26,9,Maryland
696,176,2021-09-26,1,Tennessee
452,1974,2021-09-26,9,Oregon
534,862,2021-09-26,9,Texas
924,933,2021-09-26,5,Florida
633,867,2021-09-26,1,Michigan
667,1924,2021-09-26,5,Oklahoma
664,1306,2021-09-26,7,Illinois
703,495,2021-09-26,9,Utah
589,1158,2021-09-26,4,Mississippi
654,1595,2021-09-26,8,Washington
792,1030,2021-09-26,1,Tennessee
688,1744,2021-09-26,9,California
836,205,2021-09-26,9,Louisiana
796,1898,2021-09-26,7,California
216,1229,2021-09-26,8,Massachusetts
176,121,2021-09-26,4,Alabama
402,687,2021-09-26,9,Texas
304,1048,2021-09-26,4,Michigan
329,1366,2021-09-26,5,Michigan
951,1562,2021-09-27,1,Illinois
440,1179,2021-09-27,2,Pennsylvania
915,1829,2021-09-27,9,California
878,1685,2021-09-27,8,Florida
581,1826,2021-09-27,10,Pennsylvania
981,227,2021-09-27,5,West Virginia
299,1561,2021-09-27,3,Texas
282,155,2021-09-27,1,Florida
977,1331,2021-09-27,5,Washington
425,78,2021-09-27,10,Texas
323,1710,2021-09-27,10,North Carolina
189,1893,2021-09-27,6,Georgia
623,906,2021-09-27,5,Utah
111,230,2021-09-27,10,California
910,248,2021-09-27,5,Colorado
306,585,2021-09-27,4,Massachusetts
697,1728,2021-09-27,5,Ohio
217,1907,2021-09-27,6,Oklahoma
425,1000,2021-09-27,10,California
349,1038,2021-09-27,6,Pennsylvania
511,409,2021-09-27,4,Illinois
622,1470,2021-09-27,2,Florida
427,1886,2021-09-27,9,New Jersey
258,160,2021-09-27,3,California
803,1652,2021-09-27,6,South Carolina
796,1317,2021-09-27,5,Maryland
327,1262,2021-09-27,8,Kentucky
764,1495,2021-09-27,3,Maryland
382,1036,2021-09-27,10,New Mexico
640,1322,2021-09-27,6,Oklahoma
453,1271,2021-09-27,3,Wyoming
304,645,2021-09-27,9,Ohio
231,229,2021-09-27,6,Pennsylvania
376,1668,2021-09-27,3,Delaware
821,1619,2021-09-27,7,Colorado
193,1048,2021-09-27,5,Arizona
839,1316,2021-09-27,3,New Hampshire
821,653,2021-09-27,7,Georgia
151,1392,2021-09-27,2,California
338,309,2021-09-27,10,Texas
603,587,2021-09-27,4,Florida
387,566,2021-09-27,7,Wisconsin
935,105,2021-09-27,3,New York
734,1425,2021-09-27,10,Colorado
186,1332,2021-09-27,9,California
626,1037,2021-09-27,7,Nebraska
345,725,2021-09-28,1,Tennessee
942,13,2021-09-28,2,Kansas
922,592,2021-09-28,8,Indiana
802,1269,2021-09-28,8,Texas
380,10,2021-09-28,8,Florida
465,68,2021-09-28,7,Massachusetts
511,1544,2021-09-28,7,Washington
467,1882,2021-09-28,7,Washington
282,792,2021-09-28,4,Texas
251,980,2021-09-28,6,Texas
212,205,2021-09-28,9,South Carolina
599,409,2021-09-28,2,North Carolina
753,1995,2021-09-28,7,Pennsylvania
569,1783,2021-09-28,9,Louisiana
730,1926,2021-09-28,5,Pennsylvania
195,873,2021-09-28,3,Iowa
806,314,2021-09-28,6,New York
493,1179,2021-09-28,10,Texas
972,1882,2021-09-28,8,Illinois
475,1037,2021-09-28,5,California
848,1305,2021-09-28,10,Virginia
887,908,2021-09-28,2,Florida
245,1940,2021-09-28,6,Michigan
914,731,2021-09-28,5,Texas
289,868,2021-09-28,8,Texas
720,739,2021-09-28,10,California
465,440,2021-09-28,3,Missouri
982,1199,2021-09-28,1,Illinois
262,334,2021-09-28,9,New York
853,1775,2021-09-28,10,Hawaii
325,1041,2021-09-28,4,Arizona
638,1371,2021-09-28,9,Texas
492,1404,2021-09-28,2,Virginia
771,1995,2021-09-28,2,New York
993,487,2021-09-28,3,Texas
794,908,2021-09-28,2,Mississippi
624,1661,2021-09-28,8,Michigan
298,187,2021-09-28,3,New York
520,1977,2021-09-28,6,New Mexico
564,618,2021-09-28,7,New York
111,1392,2021-09-28,6,Illinois
329,925,2021-09-28,10,North Carolina
438,726,2021-09-28,5,Illinois
846,1206,2021-09-28,5,Florida
896,230,2021-09-28,6,Alabama
378,1854,2021-09-28,7,Idaho
274,1532,2021-09-28,8,Florida
639,1627,2021-09-28,5,Washington
575,456,2021-09-29,1,Michigan
728,444,2021-09-29,2,Illinois
917,1862,2021-09-29,10,Florida
283,977,2021-09-29,4,California
485,1595,2021-09-29,10,Alabama
439,1313,2021-09-29,2,Texas
993,535,2021-09-29,10,Arkansas
375,819,2021-09-29,9,Georgia
458,648,2021-09-29,10,Oregon
497,983,2021-09-29,5,South Carolina
565,307,2021-09-29,4,New Mexico
213,419,2021-09-29,7,Georgia
615,1372,2021-09-29,8,Virginia
818,403,2021-09-29,10,New York
313,1366,2021-09-29,10,Florida
634,1563,2021-09-29,10,Massachusetts
815,681,2021-09-29,8,Pennsylvania
316,1474,2021-09-29,3,Arizona
892,1437,2021-09-29,9,Oregon
608,677,2021-09-29,5,Ohio
312,1896,2021-09-29,2,Texas
716,833,2021-09-29,5,New York
348,388,2021-09-29,4,Missouri
432,620,2021-09-29,10,New Mexico
596,1969,2021-09-29,6,Kentucky
148,1877,2021-09-29,2,California
913,1844,2021-09-29,6,Washington
848,823,2021-09-29,7,Indiana
408,335,2021-09-29,1,Florida
506,1125,2021-09-29,10,Arizona
804,1976,2021-09-29,3,Virginia
376,908,2021-09-29,3,California
634,43,2021-09-29,1,Idaho
654,884,2021-09-29,6,New York
943,570,2021-09-29,3,California
388,1960,2021-09-29,3,Oklahoma
866,366,2021-09-29,2,Virginia
998,1907,2021-09-29,2,Missouri
220,1269,2021-09-29,1,Ohio
184,1179,2021-09-29,6,Georgia
863,618,2021-09-29,5,California
957,1742,2021-09-29,10,South Carolina
126,147,2021-09-29,7,Arkansas
541,1480,2021-09-29,2,South Carolina
765,1368,2021-09-29,1,Texas
235,1298,2021-09-29,1,Nebraska
463,1459,2021-09-29,1,Georgia
401,165,2021-09-29,6,California
178,1222,2021-09-30,2,Wisconsin
931,1269,2021-09-30,5,Florida
768,1172,2021-09-30,7,Michigan
873,83,2021-09-30,7,Connecticut
181,875,2021-09-30,3,Missouri
910,318,2021-09-30,8,North Carolina
460,970,2021-09-30,9,California
719,1324,2021-09-30,4,North Carolina
650,1588,2021-09-30,4,Alabama
446,489,2021-09-30,1,California
777,1879,2021-09-30,9,South Carolina
784,1957,2021-09-30,7,Tennessee
734,773,2021-09-30,9,Maryland
961,4,2021-09-30,7,Texas
801,483,2021-09-30,2,Pennsylvania
741,1863,2021-09-30,8,California
998,70,2021-09-30,3,Pennsylvania
464,1694,2021-09-30,4,New Hampshire
659,415,2021-09-30,4,Idaho
250,620,2021-09-30,9,Oregon
449,1576,2021-09-30,8,Indiana
647,1068,2021-09-30,7,Alaska
206,1666,2021-09-30,10,Kentucky
903,1330,2021-09-30,6,Virginia
767,1388,2021-09-30,9,Illinois
690,1475,2021-09-30,4,Missouri
359,1425,2021-09-30,8,Oregon
745,31,2021-09-30,10,Michigan
695,359,2021-09-30,9,Oregon
895,706,2021-09-30,7,Washington
841,566,2021-09-30,1,New Jersey
962,1000,2021-09-30,8,North Carolina
827,1510,2021-09-30,3,California
757,868,2021-09-30,3,Washington
292,908,2021-09-30,5,Texas
684,1655,2021-09-30,3,New Jersey
212,712,2021-09-30,7,Virginia
456,143,2021-10-01,3,California
293,1673,2021-10-01,2,New Jersey
921,1371,2021-10-01,4,California
858,187,2021-10-01,8,Texas
300,1611,2021-10-01,5,Kentucky
965,585,2021-10-01,7,Alaska
920,248,2021-10-01,4,Maryland
553,1685,2021-10-01,1,Florida
999,194,2021-10-01,2,Texas
801,345,2021-10-01,9,California
791,821,2021-10-01,1,Colorado
906,1470,2021-10-01,7,Texas
777,953,2021-10-01,9,Illinois
102,1564,2021-10-01,7,New York
202,725,2021-10-01,5,Texas
993,922,2021-10-01,7,Montana
926,1317,2021-10-01,2,Pennsylvania
118,1380,2021-10-01,10,Alabama
785,1992,2021-10-01,3,California
825,1471,2021-10-01,10,Alabama
236,426,2021-10-01,6,Louisiana
175,1995,2021-10-01,1,Pennsylvania
486,933,2021-10-01,2,Florida
992,125,2021-10-01,5,New York
566,1118,2021-10-01,7,North Carolina
175,51,2021-10-01,9,Oklahoma
729,1215,2021-10-01,10,Nevada
586,837,2021-10-01,3,Washington
193,1805,2021-10-01,6,Michigan
574,1925,2021-10-01,8,Texas
169,472,2021-10-01,8,California
633,712,2021-10-01,4,Texas
485,352,2021-10-01,4,Wisconsin
436,1222,2021-10-01,10,Texas
902,368,2021-10-01,1,Illinois
243,1065,2021-10-01,10,Alabama
739,744,2021-10-01,3,Pennsylvania
695,1397,2021-10-01,3,Massachusetts
968,162,2021-10-01,3,New Jersey
943,557,2021-10-01,4,Pennsylvania
505,708,2021-10-02,5,California
477,863,2021-10-02,5,New Mexico
317,1712,2021-10-02,1,Missouri
541,416,2021-10-02,8,Virginia
162,1598,2021-10-02,4,Texas
749,993,2021-10-02,5,California
379,312,2021-10-02,2,Rhode Island
199,4,2021-10-02,1,Tennessee
612,1311,2021-10-02,1,Missouri
633,1128,2021-10-02,7,New York
107,868,2021-10-02,4,North Carolina
438,1008,2021-10-02,5,Texas
133,141,2021-10-02,8,South Carolina
893,1828,2021-10-02,1,Ohio
154,545,2021-10-02,3,Colorado
394,52,2021-10-02,10,New Jersey
490,1397,2021-10-02,2,North Carolina
881,1785,2021-10-02,2,Texas
816,1884,2021-10-02,4,New York
153,827,2021-10-02,2,New York
425,1909,2021-10-02,3,North Carolina
488,1585,2021-10-02,9,California
609,1857,2021-10-02,9,Indiana
846,1995,2021-10-02,2,Alabama
443,1446,2021-10-02,3,New York
979,1410,2021-10-02,7,Tennessee
295,617,2021-10-02,4,Illinois
361,1981,2021-10-02,8,North Carolina
800,1267,2021-10-02,6,Florida
894,284,2021-10-02,8,Washington
559,1229,2021-10-02,2,California
592,481,2021-10-02,9,Mississippi
172,544,2021-10-02,7,Pennsylvania
420,1053,2021-10-02,10,Florida
186,1302,2021-10-02,3,Missouri
207,1425,2021-10-02,4,Utah
448,1065,2021-10-02,7,California
900,1884,2021-10-02,3,California
673,1985,2021-10-02,6,Indiana
123,162,2021-10-02,4,Indiana
295,1446,2021-10-02,2,Arizona
974,463,2021-10-02,4,Mississippi
278,123,2021-10-02,10,Ohio
878,172,2021-10-02,1,Texas
665,1775,2021-10-02,3,Massachusetts
526,908,2021-10-02,10,Pennsylvania
809,1951,2021-10-02,9,New York
821,1955,2021-10-02,8,Kentucky
355,908,2021-10-02,1,New York
905,1844,2021-10-02,3,Oregon
328,1206,2021-10-03,5,Alabama
992,539,2021-10-03,8,North Dakota
953,614,2021-10-03,1,Ohio
801,908,2021-10-03,10,Texas
808,832,2021-10-03,1,Kentucky
135,1109,2021-10-03,5,Illinois
859,884,2021-10-03,2,North Carolina
669,591,2021-10-03,4,California
257,749,2021-10-03,10,Florida
307,970,2021-10-03,10,Tennessee
219,1833,2021-10-03,1,South Carolina
843,933,2021-10-03,4,California
592,1144,2021-10-03,6,Arizona
375,1456,2021-10-03,3,Colorado
920,1658,2021-10-03,2,Arizona
784,1003,2021-10-03,5,Colorado
462,390,2021-10-03,9,Texas
618,56,2021-10-03,5,Vermont
370,250,2021-10-03,5,Texas
410,1495,2021-10-03,7,Wisconsin
864,535,2021-10-03,2,Virginia
721,1803,2021-10-03,5,Michigan
189,1975,2021-10-03,10,Florida
806,1170,2021-10-03,6,Texas
873,1564,2021-10-03,1,New Jersey
887,259,2021-10-03,9,Arizona
947,747,2021-10-03,6,Florida
243,1281,2021-10-03,2,North Dakota
526,327,2021-10-03,1,Massachusetts
921,56,2021-10-03,4,New Mexico
892,359,2021-10-03,9,Texas
918,933,2021-10-03,4,Wisconsin
889,1438,2021-10-03,2,Oklahoma
431,1061,2021-10-03,8,North Carolina
412,475,2021-10-03,3,Illinois
740,1105,2021-10-03,5,California
982,249,2021-10-03,6,Florida
689,1722,2021-10-03,4,Washington
333,428,2021-10-03,5,Illinois
831,777,2021-10-03,7,Florida
593,580,2021-10-03,2,Florida
345,1311,2021-10-03,5,Virginia
503,1181,2021-10-04,2,Indiana
502,1953,2021-10-04,10,California
205,1437,2021-10-04,5,Oregon
722,1325,2021-10-04,5,California
290,121,2021-10-04,10,Florida
410,282,2021-10-04,8,Florida
555,1495,2021-10-04,9,California
498,1425,2021-10-04,5,Georgia
499,1378,2021-10-04,8,Iowa
115,1961,2021-10-04,1,Oregon
525,852,2021-10-04,1,Alaska
173,366,2021-10-04,8,New Jersey
569,541,2021-10-04,2,California
367,1747,2021-10-04,4,Michigan
988,1269,2021-10-04,4,Virginia
629,1775,2021-10-04,3,Washington
342,684,2021-10-04,8,California
407,1201,2021-10-04,5,California
613,1768,2021-10-04,4,Maryland
626,335,2021-10-04,5,California
552,502,2021-10-04,6,Tennessee
587,1248,2021-10-04,2,Massachusetts
119,1530,2021-10-04,2,Georgia
518,1796,2021-10-04,9,New York
395,1604,2021-10-04,3,New York
973,1438,2021-10-04,10,Louisiana
992,498,2021-10-04,10,New Jersey
226,1655,2021-10-04,3,Wisconsin
751,1274,2021-10-04,6,Wisconsin
784,57,2021-10-04,10,Arizona
893,502,2021-10-04,1,Kansas
140,284,2021-10-04,8,Pennsylvania
528,1948,2021-10-04,3,California
838,808,2021-10-04,9,New York
571,955,2021-10-04,4,Texas
588,1248,2021-10-04,7,Alabama
592,262,2021-10-04,1,Indiana
622,712,2021-10-04,10,Virginia
191,1281,2021-10-04,9,Pennsylvania
188,1687,2021-10-04,3,California
797,1419,2021-10-04,5,California
340,1040,2021-10-04,4,Texas
760,1716,2021-10-04,9,Texas
811,833,2021-10-04,7,Pennsylvania
478,1331,2021-10-04,6,Pennsylvania
381,409,2021-10-04,4,New York
729,1704,2021-10-04,9,Texas
640,55,2021-10-04,10,Michigan
722,1457,2021-10-04,10,Virginia
112,467,2021-10-04,9,Florida
982,179,2021-10-04,10,Virginia
619,137,2021-10-04,9,Arizona
122,686,2021-10-05,4,New Jersey
484,502,2021-10-05,8,Kentucky
183,777,2021-10-05,5,South Carolina
298,1088,2021-10-05,7,Alabama
640,236,2021-10-05,2,Arkansas
561,1691,2021-10-05,2,Arizona
622,56,2021-10-05,5,Louisiana
467,450,2021-10-05,1,Ohio
993,89,2021-10-05,8,Arizona
981,1430,2021-10-05,9,Georgia
278,1884,2021-10-05,9,North Carolina
896,537,2021-10-05,5,Louisiana
541,881,2021-10-05,6,Texas
893,187,2021-10-05,1,Ohio
205,757,2021-10-05,8,Pennsylvania
877,142,2021-10-05,3,Hawaii
991,1471,2021-10-05,6,California
149,867,2021-10-05,4,New York
613,4,2021-10-05,4,California
455,212,2021-10-05,1,Utah
432,741,2021-10-05,5,New York
345,1712,2021-10-05,8,Texas
976,1787,2021-10-05,10,Oklahoma
627,868,2021-10-05,1,New Jersey
683,1675,2021-10-05,2,South Carolina
225,621,2021-10-05,1,New Jersey
352,1139,2021-10-05,1,Texas
225,726,2021-10-05,4,Texas
125,1378,2021-10-05,4,Massachusetts
964,1047,2021-10-05,3,New Mexico
620,1640,2021-10-05,3,New Jersey
110,38,2021-10-05,9,Tennessee
350,366,2021-10-05,7,Kansas
301,497,2021-10-05,2,California
969,1237,2021-10-05,7,South Dakota
164,1474,2021-10-05,8,New Jersey
397,703,2021-10-05,4,Ohio
918,1500,2021-10-05,7,Ohio
207,1037,2021-10-05,2,California
138,1484,2021-10-05,10,North Carolina
598,1753,2021-10-05,9,Georgia
665,14,2021-10-05,10,New York
708,24,2021-10-05,6,Pennsylvania
168,1088,2021-10-05,5,Wisconsin
422,1704,2021-10-05,5,Maryland
154,506,2021-10-06,9,Colorado
614,1288,2021-10-06,8,Michigan
606,1298,2021-10-06,8,Florida
882,521,2021-10-06,8,California
590,55,2021-10-06,7,Illinois
204,147,2021-10-06,1,Texas
502,466,2021-10-06,1,Kentucky
659,1574,2021-10-06,2,North Carolina
394,884,2021-10-06,7,Tennessee
251,1545,2021-10-06,3,Florida
842,1368,2021-10-06,5,Virginia
566,1445,2021-10-06,9,Georgia
320,703,2021-10-06,8,Florida
111,1470,2021-10-06,4,Georgia
196,1547,2021-10-06,7,Kansas
688,1311,2021-10-06,5,Florida
179,1757,2021-10-06,1,North Carolina
905,1639,2021-10-06,4,Missouri
328,777,2021-10-06,3,Hawaii
201,827,2021-10-06,5,California
494,1297,2021-10-06,8,Delaware
565,510,2021-10-06,1,California
225,1898,2021-10-06,1,Louisiana
283,248,2021-10-06,8,Texas
973,1561,2021-10-06,9,Virginia
370,874,2021-10-06,7,North Carolina
627,833,2021-10-06,1,Florida
655,846,2021-10-06,4,Texas
448,544,2021-10-06,10,Arizona
554,539,2021-10-06,5,Minnesota
549,1411,2021-10-06,2,Texas
953,1547,2021-10-06,2,Pennsylvania
682,1130,2021-10-06,9,Louisiana
144,1311,2021-10-06,4,Florida
921,1884,2021-10-06,1,Colorado
277,450,2021-10-06,10,North Carolina
899,370,2021-10-06,2,Missouri
527,1368,2021-10-06,4,New Mexico
879,143,2021-10-06,2,Florida
512,1190,2021-10-06,4,California
577,1437,2021-10-06,9,Illinois
682,532,2021-10-06,6,Maryland
919,1438,2021-10-06,3,Wisconsin
462,1926,2021-10-06,8,Oregon
596,1530,2021-10-06,9,South Carolina
135,1950,2021-10-06,10,Texas
405,1334,2021-10-06,2,California
705,1441,2021-10-06,4,Kentucky
443,54,2021-10-06,2,Nevada
511,537,2021-10-06,7,Colorado
863,1858,2021-10-06,8,Kansas
351,276,2021-10-06,7,Texas
153,1882,2021-10-07,7,California
877,1000,2021-10-07,3,Tennessee
489,1547,2021-10-07,10,New York
291,1150,2021-10-07,10,Louisiana
774,187,2021-10-07,10,Minnesota
996,205,2021-10-07,3,New Jersey
884,1317,2021-10-07,10,Florida
722,1372,2021-10-07,8,Arizona
253,1632,2021-10-07,3,Texas
859,2,2021-10-07,6,Utah
894,1716,2021-10-07,7,Massachusetts
757,1392,2021-10-07,7,Florida
339,1747,2021-10-07,2,Pennsylvania
487,925,2021-10-07,4,Ohio
463,1926,2021-10-07,10,West Virginia
575,246,2021-10-07,9,Massachusetts
335,1286,2021-10-07,3,California
786,517,2021-10-07,7,Missouri
365,1926,2021-10-07,3,Washington
904,1153,2021-10-07,3,Florida
645,1713,2021-10-07,10,Wisconsin
221,375,2021-10-07,2,Pennsylvania
934,1903,2021-10-07,6,Missouri
605,1071,2021-10-07,9,Virginia
375,284,2021-10-07,3,California
225,56,2021-10-07,9,Florida
270,1094,2021-10-07,7,California
545,173,2021-10-07,8,Oklahoma
755,1368,2021-10-07,5,California
677,1780,2021-10-07,2,California
926,20,2021-10-07,7,California
435,1584,2021-10-07,8,North Carolina
790,1147,2021-10-07,5,Florida
976,162,2021-10-07,5,Florida
245,1976,2021-10-07,6,Ohio
747,1181,2021-10-07,6,Arizona
572,1047,2021-10-07,10,Minnesota
486,1981,2021-10-07,5,Florida
723,1190,2021-10-07,10,Massachusetts
505,794,2021-10-07,7,Ohio
778,74,2021-10-07,4,Hawaii
816,177,2021-10-07,5,New York
293,1427,2021-10-07,6,North Carolina
309,544,2021-10-08,4,Oklahoma
437,125,2021-10-08,9,Arizona
897,1174,2021-10-08,5,Kentucky
991,248,2021-10-08,4,New York
668,423,2021-10-08,7,Texas
916,1738,2021-10-08,5,Louisiana
555,1556,2021-10-08,8,New Mexico
808,156,2021-10-08,2,Kentucky
538,1221,2021-10-08,5,Washington
642,1547,2021-10-08,3,New Jersey
331,1661,2021-10-08,4,Texas
373,1704,2021-10-08,10,California
926,1388,2021-10-08,4,Indiana
844,737,2021-10-08,8,New York
243,1854,2021-10-08,1,Georgia
102,677,2021-10-08,6,Virginia
594,1741,2021-10-08,8,Georgia
613,977,2021-10-08,2,Louisiana
423,1556,2021-10-08,10,Maryland
385,1770,2021-10-08,9,Texas
413,255,2021-10-08,2,California
949,1795,2021-10-08,7,Massachusetts
223,497,2021-10-08,6,Missouri
400,431,2021-10-08,4,Alabama
546,204,2021-10-08,4,New York
654,304,2021-10-08,1,Nevada
274,335,2021-10-08,3,Minnesota
204,1441,2021-10-08,4,Oregon
598,741,2021-10-08,3,New York
149,1618,2021-10-08,2,Ohio
913,467,2021-10-08,9,Michigan
856,827,2021-10-08,10,Minnesota
538,1495,2021-10-08,3,Arizona
567,1747,2021-10-08,4,Michigan
363,865,2021-10-08,2,Montana
597,1474,2021-10-08,9,North Carolina
787,648,2021-10-08,7,Pennsylvania
946,1289,2021-10-08,5,Massachusetts
417,1538,2021-10-08,5,Tennessee
706,1475,2021-10-08,5,California
342,1529,2021-10-08,5,Illinois
164,387,2021-10-08,6,Michigan
868,366,2021-10-08,1,Arizona
361,1770,2021-10-08,8,Washington
780,259,2021-10-08,9,Connecticut
646,210,2021-10-09,5,Mississippi
640,837,2021-10-09,2,Ohio
706,150,2021-10-09,3,Oklahoma
735,407,2021-10-09,10,Mississippi
480,1694,2021-10-09,5,Pennsylvania
533,277,2021-10-09,1,New York
536,1825,2021-10-09,6,Texas
235,919,2021-10-09,1,Texas
739,1065,2021-10-09,8,Texas
198,805,2021-10-09,8,Washington
277,1698,2021-10-09,2,Virginia
443,1259,2021-10-09,9,California
578,51,2021-10-09,8,California
385,314,2021-10-09,4,New Jersey
579,1538,2021-10-09,8,Florida
372,1892,2021-10-09,10,Ohio
484,148,2021-10-09,8,Texas
228,907,2021-10-09,9,West Virginia
718,359,2021-10-09,7,California
681,1685,2021-10-09,6,Missouri
692,833,2021-10-09,5,Nebraska
804,327,2021-10-09,2,Wisconsin
593,2,2021-10-09,2,Minnesota
471,1854,2021-10-09,3,Colorado
678,1131,2021-10-09,1,Rhode Island
225,585,2021-10-09,8,Virginia
491,1267,2021-10-09,1,Georgia
207,1269,2021-10-09,10,New York
976,107,2021-10-09,9,Arizona
568,814,2021-10-09,4,South Carolina
644,623,2021-10-10,9,Texas
217,749,2021-10-10,2,Texas
175,45,2021-10-10,1,Pennsylvania
852,1595,2021-10-10,8,New York
174,869,2021-10-10,9,Colorado
371,798,2021-10-10,5,South Carolina
769,748,2021-10-10,4,Missouri
550,784,2021-10-10,9,Maine
612,1341,2021-10-10,9,Michigan
414,20,2021-10-10,1,Arizona
230,585,2021-10-10,8,New York
961,1739,2021-10-10,4,New Jersey
253,151,2021-10-10,2,Oklahoma
343,472,2021-10-10,1,Kansas
618,198,2021-10-10,1,North Carolina
943,1927,2021-10-10,8,California
745,970,2021-10-10,5,Hawaii
660,788,2021-10-10,2,Pennsylvania
126,1025,2021-10-10,6,Virginia
396,970,2021-10-10,5,Kansas
960,535,2021-10-10,9,California
361,1603,2021-10-10,4,Utah
708,867,2021-10-10,8,North Dakota
166,1446,2021-10-10,1,Hawaii
488,769,2021-10-10,10,New Hampshire
321,350,2021-10-10,5,New Jersey
542,1854,2021-10-10,6,New York
956,1533,2021-10-10,8,Connecticut
534,557,2021-10-10,7,Texas
817,1740,2021-10-10,3,Arizona
897,288,2021-10-10,10,New York
518,1313,2021-10-10,2,New York
183,41,2021-10-10,2,Indiana
965,1687,2021-10-10,9,North Carolina
772,1877,2021-10-10,9,Pennsylvania
962,125,2021-10-10,1,Indiana
472,1129,2021-10-10,2,Florida
450,831,2021-10-10,3,Texas
859,156,2021-10-10,8,Texas
622,1278,2021-10-10,7,Mississippi
746,1446,2021-10-10,7,Wisconsin
239,1533,2021-10-10,5,Maryland
191,419,2021-10-10,5,Colorado
228,1009,2021-10-10,3,California
543,1430,2021-10-10,2,Nevada
511,1056,2021-10-10,8,New York
113,1244,2021-10-11,9,Illinois
698,742,2021-10-11,3,Florida
182,133,2021-10-11,4,Texas
220,587,2021-10-11,2,Illinois
653,111,2021-10-11,10,Pennsylvania
549,708,2021-10-11,1,Oregon
401,871,2021-10-11,9,California
142,1443,2021-10-11,8,Texas
740,1368,2021-10-11,8,Washington
856,1569,2021-10-11,10,North Carolina
519,1119,2021-10-11,7,Illinois
577,56,2021-10-11,9,New Mexico
125,1884,2021-10-11,5,Massachusetts
189,650,2021-10-11,2,California
626,1886,2021-10-11,8,Virginia
685,368,2021-10-11,3,Massachusetts
768,591,2021-10-11,1,California
454,977,2021-10-11,10,Virginia
878,194,2021-10-11,2,Ohio
831,1879,2021-10-11,8,Michigan
867,1795,2021-10-11,4,Arizona
440,470,2021-10-11,3,Texas
202,1744,2021-10-11,2,Georgia
403,557,2021-10-11,9,California
918,922,2021-10-11,5,South Carolina
455,1841,2021-10-11,1,New Jersey
133,1378,2021-10-11,1,Florida
262,588,2021-10-11,3,Pennsylvania
427,871,2021-10-11,10,Kentucky
263,1561,2021-10-11,5,Virginia
683,37,2021-10-11,6,New York
355,419,2021-10-11,7,Louisiana
703,162,2021-10-11,3,Arkansas
150,542,2021-10-11,5,Michigan
623,246,2021-10-11,6,Illinois
144,1681,2021-10-11,4,Pennsylvania
878,1139,2021-10-11,2,Indiana
312,851,2021-10-11,7,Tennessee
611,1248,2021-10-11,7,Tennessee
656,1062,2021-10-11,3,North Carolina
962,1886,2021-10-11,10,North Carolina
315,1738,2021-10-11,5,Ohio
133,434,2021-10-11,4,Oklahoma
267,719,2021-10-11,10,Arizona
314,1644,2021-10-11,5,Nevada
469,1117,2021-10-11,10,Florida
205,1898,2021-10-11,5,Michigan
833,482,2021-10-11,7,Arizona
558,1084,2021-10-12,10,Florida
847,4,2021-10-12,6,Florida
642,482,2021-10-12,6,Washington
195,965,2021-10-12,9,Massachusetts
943,150,2021-10-12,7,California
318,675,2021-10-12,7,Pennsylvania
848,588,2021-10-12,3,New Mexico
542,260,2021-10-12,3,Kentucky
990,648,2021-10-12,9,New York
905,314,2021-10-12,9,North Carolina
208,1950,2021-10-12,5,Nevada
834,1520,2021-10-12,3,Nevada
830,481,2021-10-12,9,Louisiana
883,318,2021-10-12,9,Wisconsin
928,822,2021-10-12,3,Maine
234,1118,2021-10-12,10,California
195,74,2021-10-12,4,Hawaii
177,1639,2021-10-12,3,Tennessee
922,1446,2021-10-12,1,Illinois
381,293,2021-10-12,10,North Carolina
549,1584,2021-10-12,7,Washington
413,807,2021-10-12,1,Massachusetts
334,1639,2021-10-12,8,California
349,1081,2021-10-12,2,Illinois
483,765,2021-10-12,2,Florida
316,1898,2021-10-12,8,Virginia
664,859,2021-10-12,9,California
166,1301,2021-10-12,10,Iowa
268,1340,2021-10-12,1,North Carolina
